client_id,client_name,account_track,region,lob,offering,source,industry,master_client_id
1116,Piramal,Digital Engineering,India,Digital Engineering Delivery,Delivery,Direct Sales,BFSI,21
1546,Tata Consumer,Tata Consumer-Tata Consumer,India,Digital Biz Consulting,Agile Coaching,Partner,Consumer,29
673,JSW Cement,JSW Cement,India,Digital Engineering Consulting,AInsightOps,Direct Sales,Manufacturing,13
1167,Piramal,Data Engineering,India,Digital Engineering Delivery,Data and AI,Direct Sales,BFSI,21
326,Astra,Astra- Conglomerate,Indonesia,Digital Engineering Consulting,Data ,Partner,Conglomerate,6
1404,TBA LeadoC 2,TBA LeadoC 2-TBA LeadoC 2,Australia,Digital Engineering Consulting,Technical Enablement,Direct Sales,,26
105,Allianz,Delivery,Indonesia,Digital Engineering Delivery,Cloud and Devops,Reference,BFSI,3
457,CBA,CBA,Australia,Digital Engineering Consulting,Technical Enablement,Partner,BFSI,9
1222,Retail - F21 (Amit 1/5),Retail - F21 (Amit 1/5),Middle-East,Digital Engineering Consulting,AInsightOps,Partner,Retail,22
315,Astra,Astra- Conglomerate,Indonesia,Digital Engineering Consulting,Data ,Partner,Conglomerate,6
1693,ThoughtWorks,Digital Delivery -Gilead,India,Digital Engineering Delivery,Cloud and Devops,Partner,System Integrator,30
195,Amaan Minarals,Amaan Minarals-Mining,Indonesia,Digital Engineering Consulting,Date and AI,Partner,PE,4
561,Gtech,Gtech-Turnkey Data,Indonesia,Digital Engineering Consulting,Technical Enablement,Reference,,11
1742,ThoughtWorks,ThoughtWorks-Subash,India,Digital Engineering Delivery,Delivery,Partner,System Integrator,30
159,Allianz,Delivery,Indonesia,Digital Engineering Delivery,Cloud and Devops,Reference,BFSI,3
1990,Westpac,Westpac-Westpac,Australia,Digital Engineering Consulting,Technical Enablement,Partner,BFSI,35
125,Allianz,Delivery,Indonesia,Digital Engineering Delivery,Cloud and Devops,Reference,BFSI,3
589,Indigenesis,Indigenesis-GCC,India,Digital Biz Consulting,Digital Transformation,Direct Sales,IT,12
150,Allianz,Agile Coaching,Philippines ,Digital Biz Consulting,TC,Direct Sales,BFSI,3
1672,ThoughtWorks,Digital Delivery -Telkomcel,Indonesia,Digital Engineering Delivery,DevOps & QA,Partner,Telecom,30
2014,Westpac,Westpac-Westpac,Australia,Digital Engineering Consulting,Technical Enablement,Partner,BFSI,35
1430,TBA LeadoC 2,TBA LeadoC 2-TBA LeadoC 2,Australia,Digital Engineering Consulting,Technical Enablement,Direct Sales,,26
685,JSW Cement,JSW Cement,India,Digital Engineering Consulting,AInsightOps,Direct Sales,Manufacturing,13
1575,Tata Consumer,Tata Consumer-Tata Consumer,India,Digital Biz Consulting,Agile Coaching,Partner,Consumer,29
1056,Micro Labs,Micro Labs,India,Digital Biz Consulting,HR Alignment,LeadGen,Pharma,19
406,BFI,BFI-BFI,Indonesia,Digital Biz Consulting,DT,Partner,BFSI,8
1082,NAB,NAB,Australia,Digital Engineering Consulting,Cloud and Devops,Direct Sales,,20
1727,ThoughtWorks,ThoughtWorks-Ayush,India,Digital Engineering Delivery,Delivery,Partner,System Integrator,30
1072,NAB,NAB,Australia,Digital Engineering Consulting,Cloud and Devops,Direct Sales,,20
596,Indigenesis,Indigenesis-Finky,Middle-East,Digital Biz Consulting,Digital Transformation,Direct Sales,BFSI,12
1392,TBA LeadoC,TBA LeadoC-TBA LeadoC,Australia,Digital Engineering Consulting,Cloud and Devops,Direct Sales,,25
1207,Retail - F21 (Amit 1/5),Retail - F21 (Amit 1/5),Middle-East,Digital Engineering Consulting,AInsightOps,Partner,Retail,22
1773,ThoughtWorks,Digital Delivery -Gilead,India,Digital Engineering Delivery,Cloud and Devops,Partner,System Integrator,30
1711,ThoughtWorks,ThoughtWorks-Ayush,India,Digital Engineering Delivery,Delivery,Partner,System Integrator,30
33,ANSR,ANSR-ANSR,India,Digital Biz Consulting,DT,Direct Sales,PE,1
1057,NAB,NAB,Australia,Digital Engineering Consulting,Cloud and Devops,Direct Sales,,20
743,KPC,KPC-Mining,Indonesia,Digital Engineering Consulting,Data and AI,Partner,Mining,14
588,Indigenesis,Indigenesis-Finky,Middle-East,Digital Biz Consulting,Digital Transformation,Direct Sales,BFSI,12
470,CBA,CBA,Australia,Digital Engineering Consulting,Technical Enablement,Partner,BFSI,9
1079,NAB,NAB,Australia,Digital Engineering Consulting,Cloud and Devops,Direct Sales,,20
445,CBA,CBA,Australia,Digital Engineering Consulting,Technical Enablement,Partner,BFSI,9
1198,Piramal,Digital Engineering,India,Digital Engineering Delivery,Delivery,Direct Sales,BFSI,21
1395,TBA LeadoC 2,TBA LeadoC 2-TBA LeadoC 2,Australia,Digital Engineering Consulting,Technical Enablement,Direct Sales,,26
1301,Sprinto,Sprinto-Sprinto,India,Digital Biz Consulting,HR Alignment,LeadGen,IT,24
1573,Tata Consumer,Tata Consumer-Tata Consumer,India,Digital Biz Consulting,Agile Coaching,Partner,Consumer,29
1857,Vanderlande,Vanderlande-Vanderlande,India,Digital Biz Consulting,Digital Transformation,Direct Sales,Logistics,32
1088,NAB,NAB,Australia,Digital Engineering Consulting,Cloud and Devops,Direct Sales,,20
679,JSW Cement,JSW Cement,India,Digital Engineering Consulting,AInsightOps,Direct Sales,Manufacturing,13
111,Allianz,Delivery,Indonesia,Digital Engineering Delivery,Cloud and Devops,Reference,BFSI,3
790,Kedaara,Kedaara-PE,India,Digital Engineering Delivery,Mobile App Dev,Reference,PE,15
1765,ThoughtWorks,Digital Delivery -Gilead,India,Digital Engineering Delivery,Cloud and Devops,Partner,System Integrator,30
1337,Sprinto,Sprinto-Sprinto,India,Digital Biz Consulting,HR Alignment,LeadGen,IT,24
477,CBA,CBA,Australia,Digital Engineering Consulting,Technical Enablement,Partner,BFSI,9
1962,Wells Fargo,Wells Fargo-Wells Fargo,Australia,Digital Engineering Consulting,Data and AI,Direct Sales,,34
1298,Sprinto,Sprinto-Sprinto,India,Digital Biz Consulting,HR Alignment,LeadGen,IT,24
75,Adani Green,Adani Green-Safety,India,Digital Engineering Consulting,AInsightOps,Direct Sales,Energy,2
15,ANSR,ANSR-ANSR,India,Digital Biz Consulting,DT,Direct Sales,PE,1
334,Astra,Astra- Conglomerate,Indonesia,Digital Engineering Consulting,Data ,Partner,Conglomerate,6
817,Kedaara,Kedaara-AI,India,Digital Engineering Delivery,AI Consulting ,Reference,PE,15
382,Axis Bank,Axis Bank-Axis Bank,India,Digital Biz Consulting,AInsightOps,Direct Sales,BFSI,7
847,Kedaara,Kedaara-AI,India,Digital Engineering Delivery,AI Consulting ,Reference,PE,15
1818,Toyota - TCIN,Toyota - TCIN-Toyota - TCIN,India,Digital Biz Consulting,Digital Transformation,Direct Sales,Manufacturing,31
1668,ThoughtWorks,Digital Delivery -Telkomcel,Indonesia,Digital Engineering Delivery,DevOps & QA,Partner,Telecom,30
1560,Tata Consumer,Tata Consumer-Tata Consumer,India,Digital Biz Consulting,Agile Coaching,Partner,Consumer,29
1839,Vanderlande,Vanderlande-Vanderlande,India,Digital Biz Consulting,Digital Transformation,Direct Sales,Logistics,32
283,Amartha,Amartha-Golang,Indonesia,Digital Engineering Delivery,Delivery,Direct Sales,BFSI,5
1867,Vanderlande,Vanderlande-Vanderlande,India,Digital Biz Consulting,Digital Transformation,Direct Sales,Logistics,32
1376,TBA LeadoC,TBA LeadoC-TBA LeadoC,Australia,Digital Engineering Consulting,Cloud and Devops,Direct Sales,,25
1402,TBA LeadoC 2,TBA LeadoC 2-TBA LeadoC 2,Australia,Digital Engineering Consulting,Technical Enablement,Direct Sales,,26
662,Indigenesis,Indigenesis-GCC,India,Digital Biz Consulting,Digital Transformation,Direct Sales,IT,12
1050,Micro Labs,Micro Labs,India,Digital Biz Consulting,HR Alignment,LeadGen,Pharma,19
1938,Wells Fargo,Wells Fargo-Wells Fargo,Australia,Digital Engineering Consulting,Data and AI,Direct Sales,,34
1827,Vanderlande,Vanderlande-Vanderlande,India,Digital Biz Consulting,Digital Transformation,Direct Sales,Logistics,32
207,Amaan Minarals,Amaan Minarals-Mining,Indonesia,Digital Engineering Consulting,Date and AI,Partner,PE,4
176,Allianz,Agile Coaching,Philippines ,Digital Biz Consulting,TC,Direct Sales,BFSI,3
1053,Micro Labs,Micro Labs,India,Digital Biz Consulting,HR Alignment,LeadGen,Pharma,19
270,Amartha,Amartha-Golang,Indonesia,Digital Engineering Delivery,Delivery,Direct Sales,BFSI,5
1166,Piramal,Digital Engineering,India,Digital Engineering Delivery,Delivery,Direct Sales,BFSI,21
1064,NAB,NAB,Australia,Digital Engineering Consulting,Cloud and Devops,Direct Sales,,20
1150,Piramal,Digital Engineering,India,Digital Engineering Delivery,Delivery,Direct Sales,BFSI,21
681,JSW Cement,JSW Cement,India,Digital Engineering Consulting,AInsightOps,Direct Sales,Manufacturing,13
1708,ThoughtWorks,Digital Delivery -Telkomcel,Indonesia,Digital Engineering Delivery,DevOps & QA,Partner,Telecom,30
490,FlyDubai,FlyDubai,Middle-East,Digital Engineering Consulting,AInsightOps,Direct Sales,Travel,10
2051,XL Axiata,XL Axiata-XL Axiata,Indonesia,Digital Engineering Consulting,Technical Enablement,Partner,Telecom,36
1785,Toyota - TCIN,Toyota - TCIN-Toyota - TCIN,India,Digital Biz Consulting,Digital Transformation,Direct Sales,Manufacturing,31
455,CBA,CBA,Australia,Digital Engineering Consulting,Technical Enablement,Partner,BFSI,9
557,Gtech,Gtech-Turnkey Data,Indonesia,Digital Engineering Consulting,Technical Enablement,Reference,,11
155,Allianz,Delivery,Indonesia,Digital Engineering Delivery,Cloud and Devops,Reference,BFSI,3
1642,ThoughtWorks,ThoughtWorks-Subash,India,Digital Engineering Delivery,Delivery,Partner,System Integrator,30
308,Astra,Astra- Conglomerate,Indonesia,Digital Engineering Consulting,Data ,Partner,Conglomerate,6
1891,Ventana Ventures,Ventana Ventures-Ventana Ventures,India,Digital Biz Consulting,Digital Transformation,Direct Sales,Services,33
60,Adani Green,Adani Green-Safety,India,Digital Engineering Consulting,AInsightOps,Direct Sales,Energy,2
1660,ThoughtWorks,Digital Delivery -Telkomcel,Indonesia,Digital Engineering Delivery,DevOps & QA,Partner,Telecom,30
669,Indigenesis,Indigenesis-Finky,Middle-East,Digital Biz Consulting,Digital Transformation,Direct Sales,BFSI,12
1044,Micro Labs,Micro Labs,India,Digital Biz Consulting,HR Alignment,LeadGen,Pharma,19
1570,Tata Consumer,Tata Consumer-Tata Consumer,India,Digital Biz Consulting,Agile Coaching,Partner,Consumer,29
1607,ThoughtWorks,ThoughtWorks-Ayush,India,Digital Engineering Delivery,Delivery,Partner,System Integrator,30
361,Axis Bank,Axis Bank-Axis Bank,India,Digital Biz Consulting,AInsightOps,Direct Sales,BFSI,7
648,Indigenesis,Indigenesis-GCC,India,Digital Biz Consulting,Digital Transformation,Direct Sales,IT,12
1063,NAB,NAB,Australia,Digital Engineering Consulting,Cloud and Devops,Direct Sales,,20
508,FlyDubai,FlyDubai,Middle-East,Digital Engineering Consulting,AInsightOps,Direct Sales,Travel,10
795,Kedaara,Kedaara-AI,India,Digital Engineering Delivery,AI Consulting ,Reference,PE,15
511,FlyDubai,FlyDubai,Middle-East,Digital Engineering Consulting,AInsightOps,Direct Sales,Travel,10
2023,XL Axiata,XL Axiata-XL Axiata,Indonesia,Digital Engineering Consulting,Technical Enablement,Partner,Telecom,36
1751,ThoughtWorks,ThoughtWorks-Ayush,India,Digital Engineering Delivery,Delivery,Partner,System Integrator,30
677,JSW Cement,JSW Cement,India,Digital Engineering Consulting,AInsightOps,Direct Sales,Manufacturing,13
1800,Toyota - TCIN,Toyota - TCIN-Toyota - TCIN,India,Digital Biz Consulting,Digital Transformation,Direct Sales,Manufacturing,31
210,Amaan Minarals,Amaan Minarals-Mining,Indonesia,Digital Engineering Consulting,Date and AI,Partner,PE,4
1816,Toyota - TCIN,Toyota - TCIN-Toyota - TCIN,India,Digital Biz Consulting,Digital Transformation,Direct Sales,Manufacturing,31
558,Gtech,Gtech-Turnkey Data,Indonesia,Digital Engineering Consulting,Technical Enablement,Reference,,11
5,ANSR,ANSR-ANSR,India,Digital Biz Consulting,DT,Direct Sales,PE,1
330,Astra,Astra- Conglomerate,Indonesia,Digital Engineering Consulting,Data ,Partner,Conglomerate,6
1723,ThoughtWorks,ThoughtWorks-Ayush,India,Digital Engineering Delivery,Delivery,Partner,System Integrator,30
132,Allianz,Agile Coaching,Philippines ,Digital Biz Consulting,TC,Direct Sales,BFSI,3
1767,ThoughtWorks,ThoughtWorks-Ayush,India,Digital Engineering Delivery,Delivery,Partner,System Integrator,30
1024,Micro Labs,Micro Labs,India,Digital Biz Consulting,HR Alignment,LeadGen,Pharma,19
1049,Micro Labs,Micro Labs,India,Digital Biz Consulting,HR Alignment,LeadGen,Pharma,19
1695,ThoughtWorks,ThoughtWorks-Ayush,India,Digital Engineering Delivery,Delivery,Partner,System Integrator,30
1173,Piramal,Data Engineering,India,Digital Engineering Delivery,Data and AI,Direct Sales,BFSI,21
1149,Piramal,Data Engineering,India,Digital Engineering Delivery,Data and AI,Direct Sales,BFSI,21
986,Malabar Gold,Malabar Gold-Dubai,Middle-East,Digital Biz Consulting,Digital Transformation,Partner,Retail,18
771,Kedaara,Kedaara-PE,India,Digital Engineering Delivery,Mobile App Dev,Reference,PE,15
1124,Piramal,Digital Engineering,India,Digital Engineering Delivery,Delivery,Direct Sales,BFSI,21
179,Allianz,Delivery,Indonesia,Digital Engineering Delivery,Cloud and Devops,Reference,BFSI,3
1624,ThoughtWorks,Digital Delivery -Telkomcel,Indonesia,Digital Engineering Delivery,DevOps & QA,Partner,Telecom,30
801,Kedaara,Kedaara-AI,India,Digital Engineering Delivery,AI Consulting ,Reference,PE,15
1181,Piramal,Data Engineering,India,Digital Engineering Delivery,Data and AI,Direct Sales,BFSI,21
2008,Westpac,Westpac-Westpac,Australia,Digital Engineering Consulting,Technical Enablement,Partner,BFSI,35
1587,ThoughtWorks,ThoughtWorks-Ayush,India,Digital Engineering Delivery,Delivery,Partner,System Integrator,30
491,FlyDubai,FlyDubai,Middle-East,Digital Engineering Consulting,AInsightOps,Direct Sales,Travel,10
367,Axis Bank,Axis Bank-Axis Bank,India,Digital Biz Consulting,AInsightOps,Direct Sales,BFSI,7
972,Malabar Gold,Malabar Gold-Dubai,Middle-East,Digital Biz Consulting,Digital Transformation,Partner,Retail,18
66,Adani Green,Adani Green-Safety,India,Digital Engineering Consulting,AInsightOps,Direct Sales,Energy,2
632,Indigenesis,Indigenesis-GCC,India,Digital Biz Consulting,Digital Transformation,Direct Sales,IT,12
1826,Vanderlande,Vanderlande-Vanderlande,India,Digital Biz Consulting,Digital Transformation,Direct Sales,Logistics,32
853,Kedaara,Kedaara-AI,India,Digital Engineering Delivery,AI Consulting ,Reference,PE,15
32,ANSR,ANSR-ANSR,India,Digital Biz Consulting,DT,Direct Sales,PE,1
1669,ThoughtWorks,Digital Delivery -Gilead,India,Digital Engineering Delivery,Cloud and Devops,Partner,System Integrator,30
158,Allianz,Agile Coaching,Philippines ,Digital Biz Consulting,TC,Direct Sales,BFSI,3
1364,TBA LeadoC,TBA LeadoC-TBA LeadoC,Australia,Digital Engineering Consulting,Cloud and Devops,Direct Sales,,25
1346,TBA LeadoC,TBA LeadoC-TBA LeadoC,Australia,Digital Engineering Consulting,Cloud and Devops,Direct Sales,,25
1342,Sprinto,Sprinto-Sprinto,India,Digital Biz Consulting,HR Alignment,LeadGen,IT,24
427,BFI,BFI-BFI,Indonesia,Digital Biz Consulting,DT,Partner,BFSI,8
2011,Westpac,Westpac-Westpac,Australia,Digital Engineering Consulting,Technical Enablement,Partner,BFSI,35
1901,Ventana Ventures,Ventana Ventures-Ventana Ventures,India,Digital Biz Consulting,Digital Transformation,Direct Sales,Services,33
1439,TBA LeadoC 2,TBA LeadoC 2-TBA LeadoC 2,Australia,Digital Engineering Consulting,Technical Enablement,Direct Sales,,26
1414,TBA LeadoC 2,TBA LeadoC 2-TBA LeadoC 2,Australia,Digital Engineering Consulting,Technical Enablement,Direct Sales,,26
25,ANSR,ANSR-ANSR,India,Digital Biz Consulting,DT,Direct Sales,PE,1
1993,Westpac,Westpac-Westpac,Australia,Digital Engineering Consulting,Technical Enablement,Partner,BFSI,35
1107,Piramal,Data Engineering,India,Digital Engineering Delivery,Data and AI,Direct Sales,BFSI,21
1541,Tata Consumer,Tata Consumer-Tata Consumer,India,Digital Biz Consulting,Agile Coaching,Partner,Consumer,29
908,London Stock Exchange Group,London Stock Exchange Group,India,Digital Biz Consulting,Digital Transformation,Direct Sales,BFSI,16
1147,Piramal,Data Engineering,India,Digital Engineering Delivery,Data and AI,Direct Sales,BFSI,21
1432,TBA LeadoC 2,TBA LeadoC 2-TBA LeadoC 2,Australia,Digital Engineering Consulting,Technical Enablement,Direct Sales,,26
1889,Ventana Ventures,Ventana Ventures-Ventana Ventures,India,Digital Biz Consulting,Digital Transformation,Direct Sales,Services,33
47,ANSR,ANSR-ANSR,India,Digital Biz Consulting,DT,Direct Sales,PE,1
295,Astra,Astra- Conglomerate,Indonesia,Digital Engineering Consulting,Data ,Partner,Conglomerate,6
759,KPC,KPC-Mining,Indonesia,Digital Engineering Consulting,Data and AI,Partner,Mining,14
593,Indigenesis,Indigenesis-GCC,India,Digital Biz Consulting,Digital Transformation,Direct Sales,IT,12
357,Axis Bank,Axis Bank-Axis Bank,India,Digital Biz Consulting,AInsightOps,Direct Sales,BFSI,7
345,Axis Bank,Axis Bank-Axis Bank,India,Digital Biz Consulting,AInsightOps,Direct Sales,BFSI,7
519,FlyDubai,FlyDubai,Middle-East,Digital Engineering Consulting,AInsightOps,Direct Sales,Travel,10
2044,XL Axiata,XL Axiata-XL Axiata,Indonesia,Digital Engineering Consulting,Technical Enablement,Partner,Telecom,36
1171,Piramal,Data Engineering,India,Digital Engineering Delivery,Data and AI,Direct Sales,BFSI,21
1209,Retail - F21 (Amit 1/5),Retail - F21 (Amit 1/5),Middle-East,Digital Engineering Consulting,AInsightOps,Partner,Retail,22
329,Astra,Astra- Conglomerate,Indonesia,Digital Engineering Consulting,Data ,Partner,Conglomerate,6
1858,Vanderlande,Vanderlande-Vanderlande,India,Digital Biz Consulting,Digital Transformation,Direct Sales,Logistics,32
1647,ThoughtWorks,ThoughtWorks-Ayush,India,Digital Engineering Delivery,Delivery,Partner,System Integrator,30
1013,Micro Labs,Micro Labs,India,Digital Biz Consulting,HR Alignment,LeadGen,Pharma,19
846,Kedaara,Kedaara-PE,India,Digital Engineering Delivery,Mobile App Dev,Reference,PE,15
1446,TBA Specmatic,TBA Specmatic-TBA Specmatic,Australia,Digital Engineering Consulting,Technical Enablement,Partner,,27
949,MPH,MPH,Philippines ,Digital Biz Consulting,DT,Partner ,Healthcare,17
1793,Toyota - TCIN,Toyota - TCIN-Toyota - TCIN,India,Digital Biz Consulting,Digital Transformation,Direct Sales,Manufacturing,31
1996,Westpac,Westpac-Westpac,Australia,Digital Engineering Consulting,Technical Enablement,Partner,BFSI,35
1340,Sprinto,Sprinto-Sprinto,India,Digital Biz Consulting,HR Alignment,LeadGen,IT,24
2063,XL Axiata,XL Axiata-XL Axiata,Indonesia,Digital Engineering Consulting,Technical Enablement,Partner,Telecom,36
1732,ThoughtWorks,Digital Delivery -Telkomcel,Indonesia,Digital Engineering Delivery,DevOps & QA,Partner,Telecom,30
1151,Piramal,Data Engineering,India,Digital Engineering Delivery,Data and AI,Direct Sales,BFSI,21
1327,Sprinto,Sprinto-Sprinto,India,Digital Biz Consulting,HR Alignment,LeadGen,IT,24
973,Malabar Gold,Malabar Gold-Dubai,Middle-East,Digital Biz Consulting,Digital Transformation,Partner,Retail,18
437,CBA,CBA,Australia,Digital Engineering Consulting,Technical Enablement,Partner,BFSI,9
1001,Malabar Gold,Malabar Gold-Dubai,Middle-East,Digital Biz Consulting,Digital Transformation,Partner,Retail,18
1104,NAB,NAB,Australia,Digital Engineering Consulting,Cloud and Devops,Direct Sales,,20
870,London Stock Exchange Group,London Stock Exchange Group,India,Digital Biz Consulting,Digital Transformation,Direct Sales,BFSI,16
